 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  24.12.2021    Time:  14: 7:36
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    54131  0.5413100E+01  0.10000E-03    2   108262     0     1     T
    54141  0.5414100E+01  0.10000E-03    2   108282     0     1     T
    54151  0.5415100E+01  0.10000E-03    2   108302     0     1     T
    54161  0.5416100E+01  0.10000E-03    2   108322     0     1     T
    54171  0.5417100E+01  0.10000E-03    2   108342     0     1     T
    54181  0.5418100E+01  0.10000E-03    2   108362     0     1     T
    54191  0.5419100E+01  0.10000E-03    2   108382     0     1     T
    54201  0.5420100E+01  0.10000E-03    2   108402     0     1     T
    54211  0.5421100E+01  0.10000E-03    2   108422     0     1     T
    54221  0.5422100E+01  0.10000E-03    2   108442     0     1     T
    54231  0.5423100E+01  0.10000E-03    2   108462     0     1     T
    54241  0.5424100E+01  0.10000E-03    2   108482     0     1     T
    54251  0.5425100E+01  0.10000E-03    2   108502     0     1     T
    54261  0.5426100E+01  0.10000E-03    2   108522     0     1     T
    54271  0.5427100E+01  0.10000E-03    2   108542     0     1     T
    54281  0.5428100E+01  0.10000E-03    2   108562     0     1     T
    54291  0.5429100E+01  0.10000E-03    2   108582     0     1     T
    54301  0.5430100E+01  0.10000E-03    2   108602     0     1     T
    54311  0.5431100E+01  0.10000E-03    2   108622     0     1     T
    54321  0.5432100E+01  0.10000E-03    2   108642     0     1     T
    54331  0.5433100E+01  0.10000E-03    2   108662     0     1     T
    54341  0.5434100E+01  0.10000E-03    2   108682     0     1     T
    54351  0.5435100E+01  0.10000E-03    2   108702     0     1     T
    54361  0.5436100E+01  0.10000E-03    2   108722     0     1     T
    54371  0.5437100E+01  0.10000E-03    2   108742     0     1     T
    54381  0.5438100E+01  0.10000E-03    2   108762     0     1     T
    54391  0.5439100E+01  0.10000E-03    2   108782     0     1     T
    54401  0.5440100E+01  0.10000E-03    2   108802     0     1     T
    54411  0.5441100E+01  0.10000E-03    2   108822     0     1     T
    54421  0.5442100E+01  0.10000E-03    2   108842     0     1     T
    54431  0.5443100E+01  0.10000E-03    2   108862     0     1     T
    54441  0.5444100E+01  0.10000E-03    2   108882     0     1     T
    54451  0.5445100E+01  0.10000E-03    2   108902     0     1     T
    54461  0.5446100E+01  0.10000E-03    2   108922     0     1     T
    54471  0.5447100E+01  0.10000E-03    2   108942     0     1     T
    54481  0.5448100E+01  0.10000E-03    2   108962     0     1     T
    54491  0.5449100E+01  0.10000E-03    2   108982     0     1     T
    54501  0.5450100E+01  0.10000E-03    2   109002     0     1     T
    54511  0.5451100E+01  0.10000E-03    2   109022     0     1     T
    54521  0.5452100E+01  0.10000E-03    2   109042     0     1     T
    54531  0.5453100E+01  0.10000E-03    2   109062     0     1     T
    54541  0.5454100E+01  0.10000E-03    2   109082     0     1     T
    54551  0.5455100E+01  0.10000E-03    2   109102     0     1     T
    54561  0.5456100E+01  0.10000E-03    2   109122     0     1     T
    54571  0.5457100E+01  0.10000E-03    2   109142     0     1     T
    54581  0.5458100E+01  0.10000E-03    2   109162     0     1     T
    54591  0.5459100E+01  0.10000E-03    2   109182     0     1     T
    54601  0.5460100E+01  0.10000E-03    2   109202     0     1     T
    54611  0.5461100E+01  0.10000E-03    2   109222     0     1     T
    54621  0.5462100E+01  0.10000E-03    2   109242     0     1     T
    54631  0.5463100E+01  0.10000E-03    2   109262     0     1     T
    54641  0.5464100E+01  0.10000E-03    2   109282     0     1     T
    54651  0.5465100E+01  0.10000E-03    2   109302     0     1     T
    54661  0.5466100E+01  0.10000E-03    2   109322     0     1     T
    54671  0.5467100E+01  0.10000E-03    2   109342     0     1     T
    54681  0.5468100E+01  0.10000E-03    2   109362     0     1     T
    54691  0.5469100E+01  0.10000E-03    2   109382     0     1     T
    54701  0.5470100E+01  0.10000E-03    2   109402     0     1     T
    54711  0.5471100E+01  0.10000E-03    2   109422     0     1     T
    54721  0.5472100E+01  0.10000E-03    2   109442     0     1     T
    54731  0.5473100E+01  0.10000E-03    2   109462     0     1     T
    54741  0.5474100E+01  0.10000E-03    2   109482     0     1     T
    54751  0.5475100E+01  0.10000E-03    2   109502     0     1     T
    54761  0.5476100E+01  0.10000E-03    2   109522     0     1     T
    54771  0.5477100E+01  0.10000E-03    2   109542     0     1     T
    54781  0.5478100E+01  0.10000E-03    2   109562     0     1     T
    54791  0.5479100E+01  0.10000E-03    2   109582     0     1     T
    54801  0.5480100E+01  0.10000E-03    2   109602     0     1     T
    54811  0.5481100E+01  0.10000E-03    2   109622     0     1     T
    54821  0.5482100E+01  0.10000E-03    2   109642     0     1     T
    54831  0.5483100E+01  0.10000E-03    2   109662     0     1     T
    54841  0.5484100E+01  0.10000E-03    2   109682     0     1     T
    54851  0.5485100E+01  0.10000E-03    2   109702     0     1     T
    54861  0.5486100E+01  0.10000E-03    2   109722     0     1     T
    54871  0.5487100E+01  0.10000E-03    2   109742     0     1     T
    54881  0.5488100E+01  0.10000E-03    2   109762     0     1     T
