,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res
1029,30,9,5,50,True,10000,1000,3,1,10,False,100000,128,False,10,1893.6268687560023,2.8831474750004418,0.0007024374829229107,0.0004959940759467151,0.002241529259981445,0.004327349882393857,0.0031484786969181275,0.06381998680917667,1.3704301999999998e-07,1.8143963e-09,1.0145314599999999e-07,6.1342865e-07
1030,31,0,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1888.639588135,2.816640673998336,0.0007716050327461316,0.0005296696818293827,0.0027927450615392313,0.004186802761376629,0.0030661412281960997,0.046462991333177106,2.8668259e-08,5.2165705e-10,2.3055783000000002e-08,3.0166615000000004e-07
1031,32,1,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1879.4461447600006,2.816331572001218,0.00043091624751341465,0.0003375869612010937,0.0017337969689117938,0.001921407095354338,0.0016227283771448053,0.04901157044259952,8.614238000000001e-08,1.9428188e-10,6.675416e-08,5.8347155e-07
1032,33,2,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1886.9849635090031,3.0074707989988383,0.002724403333504142,0.0013874719187676203,0.01349261713894187,0.013032687221180277,0.008870728760003265,0.12129956831497912,1.4447195e-07,2.348105e-10,1.3434214e-07,8.002074300000001e-07
1033,34,3,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1895.6184814730004,2.844104140000127,0.0017779143443870172,0.0011723363252174612,0.009159477725480702,0.008204114677318566,0.006590925274921126,0.07772380461258654,2.6056912e-07,2.6128055e-10,1.6137176e-07,7.856789999999999e-07
1034,35,4,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1904.797736646,2.8368195699986245,0.0009211466671960314,0.0007453706006684701,0.0018250716069357908,0.002685695394001782,0.003010552347208739,0.05232757030116275,1.6467233e-07,4.071137e-10,9.017949e-08,5.4485747e-07
1035,36,5,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1916.947824797,2.8774603759993624,0.0005318305989692288,0.00043109665397620235,0.001947819922270111,0.0030243229302943345,0.0022518027950061983,0.05568586014596866,1.3171474e-07,7.6466133e-10,1.0433197400000001e-07,5.204919e-07
1036,37,6,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1881.6938685729983,2.716520074998698,0.0009798958833715044,0.000706865957789408,0.003181588521878137,0.004945643793482781,0.004019089826445993,0.03958362041102603,6.5160215e-08,3.0268066000000003e-10,5.827592299999999e-08,2.8634297999999997e-07
1037,38,7,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1865.4646696279997,2.7233810020043165,0.0013648796867127056,0.0010742307198961206,0.005735503807519582,0.004857821059501267,0.004904874366312753,0.05785308503000186,1.5201357999999999e-07,5.2741905e-10,7.969517e-08,7.364176e-07
1038,39,8,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1865.1475303659972,2.5056508499983465,0.0011178558201974601,0.0007745276975241286,0.0041824310054559,0.005561115467654745,0.00436914801169435,0.07524691246835635,8.85067e-08,3.8760922e-10,1.2947187e-07,7.828185e-07
1039,40,9,5,50,True,10000,1000,3,1,30,False,100000,128,False,10,1868.1967633809982,2.8471992699996918,0.000741678380860163,0.0004189943629154381,0.004636469611247168,0.003865622365401202,0.0025305799737588013,0.06981549881784366,9.3141196e-08,3.5994413e-10,1.3130563e-07,7.200589999999999e-07
1040,41,0,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1848.8450455389975,2.84684971900424,0.0008690313726733744,0.0006810226762869168,0.003586254749597839,0.003570667364501308,0.0031427766634520246,0.10023890160409854,2.054715e-07,2.2935484e-10,2.2437270000000002e-07,1.3635785e-06
1041,42,1,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1742.224725436,2.9844350650000706,0.0015776891399140046,0.0012607516612754635,0.004356098271391939,0.006676299251912987,0.006277083358042516,0.11681614540903018,6.634586e-07,3.0141026e-10,3.4193093e-07,1.2529863e-06
1042,43,2,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1710.4417568509998,2.625820067999939,0.0007106210696191328,0.0005718261050548905,0.002491064105333618,0.0043824627287125896,0.0035171355612168766,0.07067905091134952,1.7580974999999998e-07,9.457256e-11,1.4718864000000003e-07,6.297954e-07
1043,44,3,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1809.8263480300002,3.65310170200064,0.002360740031103995,0.0011723668111874768,0.012535157927592383,0.011426000700252492,0.007445600152338793,0.1390350880512421,6.2186496e-07,5.747069e-11,4.5351416e-07,8.7701164e-07
1044,45,4,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1866.2591776010004,3.214522123000279,0.000874972834470214,0.0006414909890321748,0.0030995828250067747,0.004594170408405359,0.0035473619923934428,0.08721099518625186,1.9174442000000001e-07,2.551721e-10,1.9200648e-07,8.8136596e-07
1045,46,5,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1897.0370598459995,3.0042404220002936,0.0007831093759556,0.0005603653320758453,0.003440938625635437,0.004582816086805046,0.003343557531036731,0.09636674546091006,3.3256725000000005e-07,1.9052761000000002e-10,2.5764533e-07,9.113686e-07
1046,47,6,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1854.7905153749998,3.115654101999098,0.002139330432089335,0.0014092930133044114,0.008335888928054924,0.010754022257830316,0.00819942834753055,0.10814986847726749,4.1873379999999996e-07,1.446861e-10,2.44891e-07,1.3045051999999998e-06
1047,48,7,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1841.5398746269984,2.8587083960010204,0.002378505925363419,0.0015058302690412896,0.011739495524485694,0.01059782307974913,0.008281569944244957,0.10450774778885608,1.5259707000000002e-07,1.2677086e-10,1.7822815e-07,1.1039225e-06
1048,49,8,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1883.3838422130011,3.4759655649995693,0.0023119810561211098,0.0012306572571249795,0.011344480642397986,0.011613683952439445,0.008177186875765659,0.12233529709665225,4.0480714e-07,2.5944505e-10,3.7347949999999997e-07,9.132701999999999e-07
1049,50,9,5,50,True,10000,1000,3,1,100,False,100000,128,False,10,1881.5189788520001,3.4053240370012645,0.0018970773269901848,0.0011549821212861707,0.008776280090956656,0.009229111201443273,0.006789804961924346,0.09102278534588759,1.8455694000000002e-07,7.13846e-11,1.2779485e-07,8.196415e-07
1050,1,0,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1556.308336064,2.3376365350000015,0.0004750766447338418,0.0003298844852841752,0.0033860973267303973,0.0025033607696525804,0.0017584372863266875,0.036976036411392244,4.892277e-09,1.9187313000000002e-08,2.8322032999999998e-08,5.870598e-07
1051,2,1,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1554.2806395669995,2.511109261999991,0.0009306042589082198,0.0007207112446928725,0.0029344530843210537,0.004275411991794281,0.0037979300037685603,0.03766053615199283,6.3062013e-09,1.4519872999999998e-08,3.6091855e-08,3.6241797999999996e-07
1052,3,2,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1551.4379632689997,2.56997424400015,0.0015235029312291478,0.0010510313170566186,0.006170523038784875,0.007431409295400217,0.005893964668770273,0.06252688582720811,7.250593000000001e-09,1.0142613000000001e-08,3.642747e-08,4.2518646999999996e-07
1053,4,3,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1564.0309525909997,2.645478282000113,0.0009519599146307198,0.0007852783503822231,0.002210878860500337,0.004175356374703327,0.004021516861021759,0.06720488963710025,1.8231026999999998e-08,1.3885928000000001e-08,9.286449000000001e-08,7.442459000000001e-07
1054,5,4,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1576.9287811630002,2.30582442999912,0.0012059179501561622,0.0008583409209169487,0.004111065918327217,0.006256728691569942,0.004959747553736802,0.057745558250827056,1.1791976999999998e-08,1.499143e-08,9.490860000000001e-08,5.461379999999999e-07
1055,6,5,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1584.6267168510003,2.276630201999069,0.0007954561066405408,0.0004916566447045332,0.003272372612078772,0.0041139353973309095,0.003098709922756662,0.043651756626235994,3.4458947e-09,6.927683000000001e-09,7.036313e-08,4.019355e-07
1056,7,6,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1584.4421005980003,2.268997240000317,0.0014887983909320109,0.0011224894455150974,0.005245062612511564,0.006874625612196647,0.005852446637505981,0.0653445033468385,2.3140039e-09,4.903368e-09,1.6413046999999998e-08,3.513812e-07
1057,8,7,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1600.1075928629998,2.2904485140006727,0.0018026901915080414,0.0013127682800395978,0.007023516425212012,0.008249154963982399,0.006981262385385817,0.12727866791574405,4.3131000000000004e-08,1.4728973999999999e-08,3.8533986e-07,1.4630176000000001e-06
1058,9,8,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1595.0780868319998,2.2942129349994502,0.0012690999977125277,0.0008175486139749568,0.004550082998086458,0.006878206828998039,0.004977799458736487,0.06557451618873777,4.769925000000001e-09,2.5656020999999998e-08,6.143485e-08,4.5695705e-07
1059,10,9,5,50,True,10000,1000,3,10,1,False,100000,128,False,10,1602.5045217650022,2.2474363510009425,0.001249001835360713,0.0008358905128054291,0.0042954826892622755,0.006485470589694088,0.004968860513636851,0.0587982444204469,4.4368416e-09,9.028101e-09,4.4615497e-08,3.1904062e-07
1060,11,0,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1599.992358804,2.221058911,0.0028284293770306193,0.0014325998548441875,0.010932651355118783,0.015538037253028459,0.009970664187088285,0.139350822392859,3.2813794e-09,5.4321156e-09,3.8774570000000003e-08,4.2152646999999994e-07
1061,12,1,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1613.3630311089983,2.211955009999656,0.0008919446060350267,0.0006105258664032581,0.0031084112602697,0.005113092651009975,0.003789087414129694,0.04979751358049156,4.5688755e-09,1.5749083e-09,4.3068910000000004e-08,3.8662182e-07
1062,13,2,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1608.0931669660022,2.80777791500077,0.0007911256341640284,0.0006662606307454456,0.0013321275825767531,0.002581220964201018,0.002914130010342491,0.03994983134852603,6.5184924e-09,5.8216543e-09,3.6598e-08,5.730358e-07
1063,14,3,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1618.3182799800015,2.427989162999438,0.001092760020900377,0.0008775673738460762,0.00257365258197928,0.004352986956335749,0.004239059238325885,0.038685430419084454,2.0962085e-09,1.9659911e-09,2.9266118e-08,4.1410442e-07
1064,15,4,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1626.989702349998,2.727992215000995,0.0014070223648162193,0.0009789163722662298,0.005295497372002633,0.006831487755588371,0.005414768359187155,0.0637044461394698,8.034475999999999e-09,3.5809187e-09,8.869402e-08,4.9208523e-07
1065,16,5,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1625.4609559029996,2.162341262999689,0.0006038320267064185,0.0005097291691654489,0.001755573880222322,0.002951850431668834,0.002682236758400703,0.0529906123696442,7.1765824e-09,5.1193454e-09,7.986500999999999e-08,4.1278473999999996e-07
1066,17,6,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1632.1222039890017,2.319144487999438,0.0009233338827237843,0.0007025435677290421,0.0017900536673504663,0.002505823934648253,0.002762898075307192,0.039767202716934236,6.6655206e-09,1.265983e-09,4.523525700000001e-08,4.4626938e-07
1067,18,7,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1633.7531460039972,2.6936418719997164,0.0008253745086780842,0.000690454633922081,0.002599807754014638,0.0036486372091220102,0.0034907959706672437,0.07065647540675357,2.5801540000000004e-08,8.900564000000001e-09,1.3823994000000002e-07,7.438436999999999e-07
1068,19,8,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1636.666979493999,2.6708450490004907,0.0007111224179513135,0.0005718852021710431,0.0026191840784985376,0.002783033342909847,0.002491190011708882,0.07234774254648135,1.4565540000000002e-08,9.279940999999999e-09,1.4559504000000001e-07,7.7901825e-07
1069,20,9,5,50,True,10000,1000,3,10,3,False,100000,128,False,10,1636.3494822369976,2.26050437700178,0.0015668653051696256,0.0010363413999721041,0.0061994670858163126,0.007776215179553037,0.006013564836825513,0.07606287318719929,3.8934127e-09,4.0826453e-09,6.48707e-08,4.3581295000000004e-07
1070,21,0,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1643.5815721100007,2.1855071550016874,0.0009441247480711316,0.0006273700979630127,0.004078689024596183,0.004758555819849674,0.0036485176847509495,0.08339851794825748,3.1716774e-09,1.3754616e-09,1.3086859e-07,5.158637e-07
1071,22,1,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1656.2269200839946,2.1605293770044227,0.001034516818458228,0.0007018396156275931,0.004827143922303823,0.004488720639498778,0.0037802175381597527,0.042297062259780915,7.603823000000001e-09,8.643702e-10,4.352838400000001e-08,3.7966557999999997e-07
1072,23,2,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1481.4464113070003,2.4856505960001414,0.0016519890552740613,0.0013051669781238577,0.004887086346001657,0.006216887069487281,0.006069865091793672,0.05503220874322956,4.4272563e-09,3.1536298e-09,5.0938926e-08,9.559474e-07
1073,24,3,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1485.5587466130005,2.1151105740000276,0.0017364629804303192,0.0010795729371140099,0.007887083419879065,0.008441641665550335,0.006446848932598984,0.0709422265486217,1.3716946e-08,2.504633e-09,5.0704113e-08,4.811737e-07
1074,25,4,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1498.7671637940002,2.111950347999482,0.0011982557201856388,0.0008169385483237816,0.004570272757859262,0.006296915077023024,0.004894917962310042,0.0583931031116669,1.2041678999999998e-08,1.024197e-09,1.0994342e-07,5.1495255e-07
1075,26,5,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1506.1670109529996,2.1855978009989485,0.002962110796133649,0.0016078409823867491,0.013272974022944556,0.014731574696689452,0.010078906682744332,0.12686210457501357,3.4986112e-09,7.219286e-10,7.195242e-08,3.5510071999999996e-07
1076,27,6,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1511.007478771,2.119170304000363,0.0013372486623300806,0.0009366915075666982,0.004725250505425382,0.006214601444961424,0.005072968600731842,0.059807256045475654,5.8219087e-09,1.7396751e-09,6.857403999999999e-08,6.949030000000001e-07
1077,28,7,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1510.3509592519986,2.1729686910002783,0.002101861057701839,0.0017397937425590987,0.0059307993737059694,0.007302135860681507,0.007994993779462358,0.09553132675973819,4.659856e-08,3.5755896e-09,2.6643352e-07,1.5185709e-06
1078,29,8,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1514.284303302,2.162396173000161,0.0006301941188146721,0.0004955615667093281,0.002924173806013397,0.003027675742434846,0.0023085145655919828,0.08247361801950381,9.708662000000001e-09,3.4118075e-09,2.1686761999999998e-07,8.262773e-07
1079,30,9,5,50,True,10000,1000,3,10,10,False,100000,128,False,10,1520.5775836410012,2.09910093399958,0.001506299159506133,0.0010178119524459704,0.005715954207398344,0.007632990236567483,0.005949306516737024,0.06998248416437214,4.481701e-09,5.825804e-10,5.5576800000000004e-08,3.8882135e-07
1080,31,0,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1527.4208995000008,2.132193322000603,0.001234506529853415,0.0006670046937240626,0.00541101085273446,0.006758176181643436,0.0045305687151902885,0.06183188853846744,1.368701e-08,6.336355e-10,1.0815488e-07,6.1096296e-07
1081,32,1,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1530.6757831699979,2.181880103998992,0.0010377912250008731,0.0008321929934502626,0.0030961812821227175,0.003928881926567063,0.003994696474352692,0.06238168178187564,1.2691995e-08,6.3300315e-10,1.0337603999999998e-07,6.0772675e-07
1082,33,2,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1535.5300305640012,2.1384391660030815,0.0011286025220631445,0.0009325312432960614,0.002710425388362886,0.004034043686727279,0.004127607562891297,0.0830363601266022,1.8659453999999998e-08,3.9815326e-10,1.695701e-07,8.460069e-07
1083,34,3,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1538.2441227300005,2.2330496909999056,0.0016534799608581765,0.001104763657583007,0.006208735608078886,0.00830416612358546,0.006366307756443294,0.07427544909967487,3.7091543e-09,2.5987476e-10,4.5251837999999995e-08,4.313941e-07
1084,35,4,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1540.6206148180027,2.210976196001866,0.0006957515132730353,0.0005484580230426463,0.0034062487223761595,0.0032222296862410584,0.002375250597168639,0.09958713946925357,1.2023731000000003e-08,7.4779194e-10,2.7686082e-07,7.3824316e-07
1085,36,5,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1552.52893357,2.18388015200253,0.0008666548998851968,0.0007026945797048507,0.0024405417183058775,0.0038730092721825857,0.0035393376076213556,0.06929407738534854,6.446474e-09,3.9574571e-10,1.4551355e-07,7.6883015e-07
1086,37,6,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1555.4793911159977,2.2101106860027357,0.0018482631800340813,0.001294033040457839,0.007288140251488717,0.008528277816517403,0.006835855499833004,0.08399339038385456,1.12297736e-08,7.194106e-10,8.851850000000001e-08,6.543241399999999e-07
1087,38,7,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1554.2384220880012,2.2991719740020926,0.0019659320867797753,0.0013820050832261453,0.007879752048571692,0.008533154948096918,0.007349240858216596,0.0757501680057997,9.1333e-09,3.970767e-10,6.3653374e-08,6.191307e-07
1088,39,8,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1564.587977315001,2.4153849260001152,0.0007306183748546285,0.0005678872783380324,0.004045612845720581,0.0036717557429754733,0.002758089512182931,0.11238179825632022,1.2646363999999998e-08,3.2357733e-10,2.868028e-07,1.4141074e-06
1089,40,9,5,50,True,10000,1000,3,10,30,False,100000,128,False,10,1571.3882591360016,2.237441941000725,0.0009572394519634755,0.0006770212610576946,0.0035441191934061367,0.004817269137404201,0.003796289830319469,0.059093889576065095,7.880036e-09,4.434308e-10,1.0945943e-07,6.400068e-07
1090,41,0,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1571.4841811489969,2.607176244000584,0.0003593190862628044,0.00027333502605023726,0.00307965381100464,0.0026619503458294204,0.0014200940931522142,0.09490102229701236,1.0496774e-08,9.783794000000001e-11,1.9427001999999997e-07,5.617731e-07
1091,42,1,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1571.8629368399997,2.6534042690036586,0.0008923889379725738,0.0007063742271098131,0.0036712211707251585,0.003559907856060265,0.003056593390519345,0.11410587726222232,5.1657514e-09,1.7404381000000002e-10,2.9705637e-07,1.0300186e-06
1092,43,2,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1580.419877335,2.7406966500057024,0.0015530917325012091,0.001255015659361826,0.004574301966746436,0.005976209435767302,0.00597403989116195,0.11265741013376163,1.5597063e-08,9.9852286e-11,3.571195e-07,1.3800766000000002e-06
1093,44,3,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1584.9795691129984,2.751095758001611,0.000906370295778686,0.000728992609995453,0.003187082443537048,0.0038945062624204567,0.0033459460400606118,0.09674566684352115,1.00249995e-08,1.03726173e-10,2.3246436e-07,7.318405e-07
1094,45,4,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1578.536347004003,2.206275608004944,0.003076890424841889,0.0015645258849310807,0.013730851635481212,0.016526669485571983,0.010719962508103366,0.13883323985590046,1.6612634999999997e-08,3.2672462000000004e-10,4.0331451999999996e-07,8.7334365e-07
1095,46,5,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1602.4536258939988,2.17776933699497,0.0017610106520752412,0.0010390146326211733,0.008070858493302968,0.008882320953542048,0.006416333493588879,0.07901853023158267,9.5101935e-09,4.3149193e-10,2.0542977e-07,6.4357556e-07
1096,47,6,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,1606.6679392980004,3.0159210810015793,0.0015900145550800957,0.0008240240944906746,0.007820356020053015,0.007832422034110992,0.0052525813122775026,0.08442991672145084,1.9896059999999997e-09,1.2825233e-10,1.9767798000000004e-07,6.563552699999999e-07
1097,48,7,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,2386.831580236,3.4923288189997947,0.0015738202434993766,0.0010515310275866251,0.005885359837861093,0.007763577510398627,0.006163883232271271,0.06798262912286823,2.2974136e-08,1.5983131e-10,1.3774076999999998e-07,8.9459905e-07
1098,49,8,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,2391.1372716490005,2.855165640999985,0.0018759441398823783,0.0011710626615445508,0.006670504266143684,0.010221786608725681,0.007348515325051373,0.11528025292245792,2.1337007000000003e-08,3.5387265e-10,3.1184024e-07,1.3007596999999998e-06
1099,50,9,5,50,True,10000,1000,3,10,100,False,100000,128,False,10,2394.6896645020006,2.821154385999762,0.001400115838969704,0.0008631691777727516,0.00550953967156273,0.008443015790104749,0.005635550701631424,0.09049568795053409,1.56794e-08,2.4984131000000003e-10,2.1030307000000002e-07,9.689771999999998e-07
1100,1,0,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1569.349694519,2.090338757999689,0.0011443985259964257,0.0008668342402430054,0.007338411841692261,0.006584756923074292,0.004903463300222316,0.19535909317819522,3.5126053e-09,1.4624035000000002e-07,7.758724999999999e-07,2.721105e-06
1101,2,1,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1565.8478633290001,2.862035351999566,0.0019076259658251124,0.0010696644243140577,0.009948936201117586,0.010437001121871835,0.006882182654813105,0.21773181580392764,1.4283257e-09,6.364746e-08,9.234553000000001e-07,3.0555977e-06
1102,3,2,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1562.4599045719997,2.312001973000406,0.00213286420862626,0.0010742178849839378,0.010176323089899353,0.012457807498603871,0.007406190841935072,0.261734348762912,6.8794426e-10,1.8149777e-08,1.6167212000000002e-06,2.1250062000000005e-06
1103,4,3,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1570.1326007770003,2.6988413489998493,0.0006278563607104232,0.0004474050814744285,0.006693429980577759,0.004970840485101197,0.0025293003689665894,0.1796389641651337,3.7787373e-09,6.5358165e-08,8.092914600000001e-07,2.087331e-06
1104,5,4,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1565.6262384059992,2.6278030920002493,0.004995591103462509,0.0025953910301075344,0.023644548526684656,0.027307904869792204,0.017026316872256798,0.3397360863575165,7.1296027e-09,1.3122748e-07,2.4618369e-06,3.9085116e-06
1105,6,5,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1575.420809755,2.491799205001371,0.0055634959641081205,0.0028857050465064017,0.025376912823597803,0.030416539297723557,0.019590998034047315,0.31461392067758487,1.7405359e-09,1.3889857e-07,2.0849598000000002e-06,3.5926691e-06
1106,7,6,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1584.9964213030016,3.335049663000973,0.0016699086250089588,0.0009311675520153816,0.0077643019297736204,0.010013015007211471,0.006172738636197912,0.20560560845224307,2.4234585e-09,1.3671676000000002e-07,9.122649699999999e-07,2.4202402000000003e-06
1107,8,7,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1712.7900446389995,2.6690634099995805,0.004980554837643146,0.002633974479827529,0.021854427649827035,0.027062132621753113,0.017571783541229142,0.2817078652271454,2.1240036e-09,6.0677856e-08,1.6153007e-06,2.4498163e-06
1108,9,8,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1669.7718225360004,2.234683032000248,0.001916914574952976,0.0009967928412905507,0.007989838177085762,0.010985542781040332,0.006855294990407877,0.16797385834543155,1.5043679e-09,4.4660215e-08,5.4142663e-07,2.3034384e-06
1109,10,9,5,50,True,10000,1000,3,100,1,False,100000,128,False,10,1612.1835045479984,3.1987330709998787,0.0011863544017071865,0.0009387959481268127,0.005948759351076416,0.004616169528772794,0.004051863355587913,0.1611763062366669,2.7561722e-09,1.4196779000000002e-07,5.43752e-07,2.2185466e-06
1110,11,0,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1618.4310077499977,2.7307979710021755,0.002592461090171351,0.0014341577087713926,0.01084493046414936,0.01431647179826602,0.009029535249204943,0.2152999462970917,1.0701628e-09,1.2759818999999998e-08,9.624031e-07,2.2806878e-06
1111,12,1,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1617.1935806360016,2.8607018510010676,0.0024051481834345013,0.0013329415099702455,0.011369405016447398,0.013573478939512756,0.009073856591650685,0.28000722550241397,8.6883345e-10,8.217120999999999e-09,1.6823259e-06,3.2751777000000004e-06
1112,13,2,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,2301.635831265001,4.290218745998573,0.0010199590425495379,0.000694159323853407,0.009702659879030517,0.0072255888364024185,0.0041633533277779175,0.2509578289875214,1.9655215e-09,2.8938777e-08,1.4025683999999999e-06,2.0894363000000002e-06
1113,14,3,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1854.4838982010006,3.4176564469998993,0.00098386769463226,0.0005515638025915255,0.006742536757292084,0.006469324823629974,0.0037605502737206036,0.1808446469196503,3.5056589999999998e-09,5.006010000000001e-09,8.050564e-07,1.6386822e-06
1114,15,4,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1796.080263079999,3.205603448997863,0.004690044641613929,0.002492603015722715,0.02178129242984475,0.025870032015576336,0.016360336891661942,0.3446196141132538,8.349966000000001e-09,5.532468e-08,2.5308442999999997e-06,4.042957e-06
1115,16,5,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1805.3532860830019,2.9914070290033123,0.007494462641490672,0.0037244307457741333,0.03617578528835902,0.04018444841432462,0.02554557288813003,0.37509530435042615,3.3771732e-09,5.8833849999999994e-08,2.0557836e-06,2.9677306e-06
1116,17,6,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1812.942388208001,3.242740222998691,0.00236393573130531,0.001293110766036374,0.011165305429817085,0.013941704112556639,0.00853553566437204,0.22943459175912784,3.2720959999999995e-09,1.5954761e-08,1.1712754e-06,2.3846555e-06
1117,18,7,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1820.2294663659995,3.3217875350019312,0.004641097970571841,0.002417834110686094,0.02052898426279548,0.025356907677839078,0.016235566834253957,0.2772809090503876,2.4327862e-09,1.7826603999999998e-08,1.5415769e-06,2.2713352000000004e-06
1118,19,8,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1821.2989004899973,3.0510602869981085,0.001909570026646864,0.0011149536778936567,0.007491989450265413,0.011135018094730628,0.007578529021215434,0.15156922959176944,1.2055176e-09,1.4833478999999998e-08,4.7516866e-07,1.6598993000000002e-06
1119,20,9,5,50,True,10000,1000,3,100,3,False,100000,128,False,10,1829.656436104,3.3366161689991714,0.0008534365162587953,0.0006183645827930315,0.005890942845644287,0.0049480989946127435,0.003273878562060587,0.1597286286243622,2.60185e-09,1.2968601999999997e-08,5.1343136e-07,2.2204258e-06
1120,21,0,5,50,True,10000,1000,3,100,10,False,100000,128,False,10,1834.6828660600004,3.2973077190035838,0.0024562082029406726,0.0013974280042752774,0.01153312569272602,0.014267296553979389,0.008863666800796283,0.24643932007638858,1.9190947e-09,5.775556e-09,1.2018631e-06,2.6944108e-06
1121,22,1,5,50,True,10000,1000,3,100,10,False,100000,128,False,10,1838.811241716001,2.862117112003034,0.0011288443832938133,0.000701504923179611,0.011980950568022064,0.008141921623030256,0.0044634125689666255,0.30176029824106143,2.787097e-09,5.477791999999999e-09,1.9624774e-06,4.13112e-06
