,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res,number_weight_parameters
569,10,9,5,50,True,10000,1000,10,10,10,False,100000,128,False,10,1581.3503927820002,2.2004968789988197,0.0011641066610038526,0.0009494438074779252,0.004166441336129811,0.003379917734923206,0.004033011156308108,0.03319606031822464,3.0496683e-09,1.2741354e-09,8.846892e-09,5.668643e-07,10150
570,11,0,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1110.1803047839985,1.4150495920002868,0.00875138899223299,0.006620955057724972,0.03444155834629664,0.03922490892238162,0.03435374180008517,0.34880385822941773,6.840121000000001e-08,3.0518816000000004e-08,1.5980236000000003e-06,1.4016885e-05,10150
571,12,1,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1113.2751275970004,1.3321195149983396,0.007316615389525548,0.005229259038499068,0.03034208498909602,0.03230368235255996,0.02695107851255532,0.3248133028550648,5.1529089999999993e-08,5.6069894e-08,1.4182621e-06,1.06695e-05,10150
572,13,2,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1110.514584597,1.4311117500001274,0.005669611717999857,0.004393701638733071,0.018942031392176734,0.02271366166991244,0.022267784660972595,0.2136376919635956,3.7838120000000004e-07,8.107338000000001e-09,9.244035e-07,8.556891e-06,10150
573,14,3,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1112.1384813540026,1.749094052996952,0.007594573676486316,0.005542006322299732,0.03177304349854121,0.036582642777567786,0.030198096717961597,0.342877801756432,5.8678133e-08,1.1156667e-08,2.1029994e-06,8.927594000000001e-06,10150
574,15,4,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1116.4187609090004,1.864656310997816,0.0076902765449946365,0.0058830404857961515,0.0286132820697082,0.02806253616399139,0.027044754569164022,0.2973481977983021,3.1785817e-08,1.5795877000000002e-08,1.0268233e-06,1.1551586e-05,10150
575,16,5,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1126.5342699079993,1.6243342970010417,0.004496825092324333,0.003756887461966357,0.01017131629973822,0.01243790384931718,0.01504233702788659,0.2616210999378388,3.6170476e-07,3.417442e-08,1.3455704e-06,1.0759139500000001e-05,10150
576,17,6,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1129.258578992998,2.0945942790021945,0.006191840667009744,0.004001547474141549,0.032457081303144786,0.029171570359431034,0.022027195897893818,0.3321761454148793,4.6443883e-08,1.099284e-08,1.4031178e-06,1.2985206e-05,10150
577,18,7,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1128.1862993190007,1.3730106459988747,0.0022258036531771362,0.001829988870454669,0.005217075083555511,0.00702339809577271,0.008045553753288057,0.1426974358448212,2.2431159e-07,3.4975827e-08,4.987387000000001e-07,3.5418332000000003e-06,10150
578,19,8,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1123.3500444819983,1.8620517019990075,0.00908214574670689,0.00715882962688133,0.03137573383762965,0.03517606110256013,0.03378281185772428,0.33314627061324353,2.075831e-08,2.708652e-08,1.0269971e-06,9.612642e-06,10150
579,20,9,5,50,False,10000,1000,10,10,10,False,100000,128,False,10,1142.1289062050018,1.4830151079986535,0.0036730596149308764,0.002912807069087026,0.0034860816934721983,0.009055698445799981,0.011578164302493935,0.09757123612253116,5.6792032e-08,9.968328000000002e-09,2.0408217999999998e-07,4.207062e-06,10150
580,1,0,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2282.5953326,2.5755141219997313,0.001190801958290973,0.0008263891459927855,0.005849289074395803,0.005151136611689143,0.004435264924645725,0.05033435397456176,4.2251824e-09,4.316774e-10,9.269921e-09,6.022899599999999e-07,14580
581,2,1,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2260.6922161919997,2.7145127169997068,0.0005490668055004531,0.0003856918848850122,0.003636521063121123,0.0018897947062687858,0.001797971456457148,0.029975351673233064,1.2116777999999999e-08,3.3410266e-09,1.8737689e-08,8.0009596e-07,14580
582,3,2,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2254.610492377,2.7007485869999073,0.0019642470869337823,0.0013676013235317745,0.009035530814250098,0.00845647671798089,0.007168039369071788,0.08096510519547229,7.3905997e-09,1.1569928e-09,1.6240353000000002e-08,6.593786999999999e-07,14580
583,4,3,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2236.364570364999,3.188276371000029,0.0011041784530937226,0.000890800168782562,0.004244925752137807,0.0030761570125240898,0.0036666604920205354,0.03322657789634964,6.1329732e-09,1.0397108e-09,1.5358294e-08,7.127821400000001e-07,14580
584,5,4,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2250.904428551001,2.765232266001476,0.0013523363533529346,0.0010428594905068317,0.00140763026647156,0.0033279235172020845,0.00415058832041613,0.024855789524185212,4.060318e-09,2.5488027e-09,1.3715051999999999e-08,1.1060806e-06,14580
585,6,5,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2249.4289916449998,2.754872180001257,0.0011461136861920266,0.0008971731253934723,0.001794881643577273,0.002511177772969786,0.0033071002714335183,0.01969432771866675,1.2852885e-09,1.1749975e-10,5.163119e-09,4.9060935e-07,14580
586,7,6,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2259.509919111002,2.6778405840013875,0.0016511300647124056,0.0012889692443606342,0.006158115640138295,0.006045017974181006,0.0061245220238807605,0.05438953985733752,2.7735574e-09,6.838610000000001e-10,5.174282e-09,7.0315434e-07,14580
587,8,7,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2176.314999422997,3.01599941799941,0.0023694220252417223,0.0018852801123445456,0.006147426328929229,0.00668444257182427,0.008156523834645619,0.03270363866622095,2.3087816000000002e-08,2.8614628e-09,2.3240790000000002e-08,1.9711156e-06,14580
588,9,8,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2139.5556757529994,2.4157600259968603,0.0021592084708253246,0.0010955246907723116,0.010991621145327674,0.010413796949419395,0.00699863094828273,0.09583360304398303,4.8582183e-09,6.5957023e-10,5.0517532e-09,3.2351715999999994e-07,14580
589,10,9,5,60,True,10000,1000,10,10,10,False,100000,128,False,10,2204.8241735090014,2.9373892490002618,0.000766658132473755,0.000586545974898842,0.0045140306370693994,0.0028613210473770884,0.002855906101552866,0.03297590036166653,1.4931471e-08,5.568886e-10,6.856844e-09,9.750013e-07,14580
590,11,0,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1476.630752506997,1.6295017429984,0.007810579676274786,0.004992101508543501,0.03836454235031733,0.04056971351383183,0.029246266659666873,0.4292997683091664,4.4217227e-08,3.3821042e-09,1.3028971000000001e-06,3.5533566999999998e-06,14580
591,12,1,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1471.6100563580003,1.523556310999993,0.007004744013213609,0.003963353978408961,0.03352381072952876,0.03760704705796142,0.025092192327141938,0.3798913400966173,1.9534935000000002e-08,4.875287999999999e-09,1.230164e-06,2.723348e-06,14580
592,13,2,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1486.6392196359993,1.5260726679989602,0.0058485116320124595,0.0034475822691800747,0.028443199268261804,0.03024867592271932,0.020694802117609448,0.3100532854600453,2.9072845000000002e-08,3.4259759999999993e-09,6.060215600000001e-07,2.0180312e-06,14580
593,14,3,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1533.5887113280005,1.6312987220007926,0.004701294241720599,0.003975689124803291,0.011385056183485953,0.014393147077407187,0.017168828535073875,0.11351328674969619,1.3317417e-07,1.0172213999999999e-08,3.100242e-07,4.2106060000000006e-06,14580
594,15,4,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1535.6284746850033,2.357428504998097,0.005166674630550131,0.003651842819354684,0.022224081382299754,0.023092438758910903,0.019082967677918942,0.22551768670516248,1.648065e-08,7.539162e-09,4.9787974e-07,4.6739429999999995e-06,14580
595,16,5,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1597.9892178189984,1.6485672350027016,0.006605384062426017,0.005468530338009279,0.006513654643417244,0.016365231431535905,0.021661299310179134,0.1697062077411835,1.1343792e-07,1.7551253e-08,5.804322e-07,8.601425e-06,14580
596,17,6,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1582.0097579430003,2.1455156759984675,0.006132063530116848,0.004291837538968295,0.02884107517329873,0.029017546272770322,0.022904010580153154,0.3150934542222523,1.2322203000000001e-08,2.16777e-08,9.409718000000001e-07,5.8712535e-06,14580
597,18,7,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1581.0725480929977,2.0844420889989124,0.006287498187480142,0.003919675695948179,0.032767755612875316,0.031094624869956095,0.02174565022676808,0.3538784349961781,4.92658e-08,8.632968000000002e-09,1.662235e-06,8.803687999999999e-06,14580
598,19,8,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1637.1442898859998,1.7351311020001958,0.0022872220839305598,0.0016642795529288454,0.00783632984063809,0.01100926672307476,0.008868926519122718,0.1570433201679413,1.7040016e-08,1.1749113000000003e-08,5.882803000000001e-07,2.2905347000000004e-06,14580
599,20,9,5,60,False,10000,1000,10,10,10,False,100000,128,False,10,1607.0482130730002,1.868861129000834,0.00832672905797156,0.00642870103428841,0.03371439658119807,0.036041419026293695,0.032177668074127766,0.35120075593428846,4.159999e-08,6.5444437e-09,1.7225005e-06,1.0937216000000001e-05,14580
600,1,0,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,1935.458365934,51.684206554999946,0.00843671475508745,0.0066863191852870865,0.020647409461953092,0.027606350992668803,0.029790967962024736,0.25668424781146104,8.447348e-08,1.7581726000000004e-08,3.3807018e-07,9.3695235e-06,530
601,2,1,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,1985.6276394380002,3.1033155629993416,0.007090920039489197,0.005766144708458111,0.00747349086791449,0.017576531344515346,0.02318624897715271,0.1986204209217255,6.988807e-08,4.4495685e-08,8.398058000000001e-07,2.040262e-05,530
602,3,2,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,1988.7664104429996,17.206068896999568,0.00413458635633388,0.0031531810622997722,0.006718516085447601,0.01832194600189446,0.01732141575790491,0.18025503777353213,4.0864919999999995e-07,1.0757676e-07,8.110876600000001e-07,2.2851744e-05,530
603,4,3,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2001.6831577790008,3.228873574998943,0.009364341410143452,0.007710968589181161,0.013221871949217867,0.039348700427106684,0.040334371732570484,0.26237974785653995,1.1613113e-06,8.5897355e-08,1.6921241e-06,3.585822e-05,530
604,5,4,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2014.313331424999,3.0418317199982994,0.007952556149724775,0.005924465556883684,0.023723351762442557,0.034787616053689546,0.03205801369878352,0.45688067101327823,3.3454660000000003e-06,3.10543e-07,6.2783573999999995e-06,4.6922031999999996e-05,530
605,6,5,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2045.2749930610007,93.15685383500022,0.002657530008978851,0.0020420551068089875,0.00503517903373113,0.012517038651228487,0.01160492694962178,0.12231336258737491,3.447238e-07,6.600101400000001e-08,3.8044953e-07,1.3031561999999998e-05,530
606,7,6,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2053.919131835999,3.3427550319993315,0.010578190579168761,0.007987657918169298,0.029678575430216125,0.038767977519715266,0.039595672722124435,0.627297264564914,3.557711e-06,1.0092866000000001e-07,1.24832295e-05,0.00015673111,530
607,8,7,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2075.1347315990006,3.513888607998524,0.004383336352404473,0.003527470846902399,0.004682637005336887,0.012414135188306266,0.015571790798431701,0.08774791382638858,1.4574885999999999e-07,2.5725361000000003e-08,2.766098e-07,1.6400050000000002e-05,530
608,9,8,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2095.268301164,3.094214117001684,0.007268803417731935,0.005241391174248692,0.022324762974085144,0.034431941198237816,0.029945621517823123,0.5046118321308319,2.6542061e-06,5.977759e-07,6.3415755e-06,7.924285e-05,530
609,10,9,6,10,True,10000,1000,10,10,10,False,100000,128,False,10,2116.755850747999,3.1076982380000118,0.010250404559452891,0.008394268353271124,0.02293502073064324,0.037586160375893005,0.041279465788558505,0.21876030747113173,1.9752243e-07,3.426361e-08,3.811407e-07,2.1826585e-05,530
610,1,0,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1327.939315052,63.374878312999954,0.0038847355719233228,0.003158231579071568,0.0035090441049345777,0.011649437687477776,0.014053035508744304,0.05340152182170588,9.757414e-08,3.2657926e-08,6.1338085e-08,7.3479882e-06,530
611,2,1,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1359.562256718,50.38782290100016,0.0069113168893549255,0.0044252682017348385,0.03213593147709498,0.04764051625976801,0.03138001563391645,0.29645434175086716,1.0551328e-07,1.8097374e-08,1.0474777e-06,5.6875037e-05,530
612,3,2,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1377.623704009,34.96036829500008,0.002246585865625048,0.0017100401335651283,0.0023529070554663134,0.008132706381955589,0.008303004205473776,0.048892122734469634,2.8315798000000002e-08,2.0023758999999997e-08,5.823782e-08,6.1864594e-06,530
613,4,3,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1380.1936750289997,26.951601296000263,0.008100666249866639,0.00587793611537897,0.02888149815626556,0.030220453729103675,0.028180573459205303,0.34500418328134463,1.8405513999999999e-06,5.788218000000001e-07,2.2583782999999995e-06,4.683157999999999e-05,530
614,5,4,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1392.011871791,1.638283233999573,0.015999683722051596,0.013485926851123027,0.03264786086990962,0.04587232643318959,0.05657845743537657,0.5381403984913056,6.018589e-07,1.4891305e-07,9.281635e-06,9.250899999999999e-05,530
615,6,5,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1410.7558809829998,78.32037979300003,0.001709787389100346,0.0013264523513331573,0.003134020147995298,0.00551125259331863,0.006209549813264326,0.04360049663172916,3.2821276e-08,1.45645105e-08,6.746737e-08,3.8340986e-06,530
616,7,6,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1426.7168017050008,37.49010615299994,0.0030262324378235077,0.002178279375796181,0.010175410040934668,0.012746884408497328,0.0116397219895136,0.09711700264630263,2.1027674e-08,1.7933740000000003e-08,4.886836e-08,4.3283308e-06,530
617,8,7,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1453.8667054519992,91.56582860000162,0.001691526942505509,0.001366831348808441,0.002038880918325714,0.00690377752345721,0.006939507882801299,0.05821476601449893,3.9834582000000005e-08,1.7707568999999997e-08,1.4737326000000002e-07,4.8957195e-06,530
618,9,8,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1474.6043969930015,80.92961586799902,0.006422978670465084,0.004916154241149135,0.012450722679640147,0.02234773486057531,0.02393707315414174,0.10924539990117066,3.6233445000000004e-07,2.96253e-07,2.2359504000000002e-07,3.0369323e-05,530
619,10,9,6,10,False,10000,1000,10,10,10,False,100000,128,False,10,1491.534912965999,1.9096465099992201,0.01188470459031698,0.009646972774737712,0.02264646414309912,0.06000713958234471,0.054915962557036464,0.5103057446369355,1.9781069e-06,1.0070772e-06,7.934161000000001e-06,8.140537e-05,530
620,1,0,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1746.826683452,2.810657990999971,0.0030466138986031594,0.002335161379825832,0.010500329860766516,0.010477178442103972,0.010940303763550369,0.09269839872879748,2.4942771e-08,1.1685923e-08,3.9620957000000004e-08,3.1096797000000005e-06,2060
621,2,1,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1747.66557113,2.9096860730001026,0.0026314406435248984,0.0020981356118855063,0.00660426968920147,0.009045050898979891,0.009775519203215911,0.07719258945928509,2.4289902999999997e-08,1.0416795e-08,5.129501400000001e-08,3.1917725000000003e-06,2060
622,3,2,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1772.497545323,2.717960106000646,0.002065123306228044,0.0016306484089323584,0.004464613571618703,0.005882155586884815,0.007099998597945821,0.04332059321986392,2.606894e-08,4.3539319999999995e-09,5.0144986999999996e-08,2.8635643e-06,2060
623,4,3,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1774.1107736409995,2.6255305989998305,0.0033377047846645347,0.0022867612521866743,0.011640575624487948,0.015830078367968164,0.012998954594158466,0.13183836620794231,9.506994e-09,5.3292304e-09,7.2657734e-08,1.9738852e-06,2060
624,5,4,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1780.2827241179994,2.951371131999622,0.0032593913651948105,0.0026750015046417817,0.007031671227737124,0.008763254496516567,0.011190755911205734,0.08008180283395694,2.0470505e-07,1.1765696000000002e-08,2.1514701000000002e-07,5.684385e-06,2060
625,6,5,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1770.1916460370012,2.9491945919999125,0.004171555415886726,0.0030192098273190576,0.016808483132441626,0.01790496904088306,0.016013777497549935,0.15002709213910048,6.549932e-08,5.8295284e-09,1.1427554400000002e-07,3.3930608000000003e-06,2060
626,7,6,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1769.9495639199995,2.996500813000239,0.003897989824823689,0.003144594471942753,0.0030672869829880267,0.01065201060067421,0.013536913949619582,0.06370562015162662,1.3261179999999999e-07,6.016509e-09,9.126088000000001e-08,5.8019573e-06,2060
627,8,7,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1767.0893751679996,2.571149546000015,0.003832111362357299,0.0028941944526732753,0.014806868806337026,0.015836321400306257,0.01509250526026328,0.11881341510127075,5.7626046e-08,2.868516e-08,8.9727344e-08,5.572197e-06,2060
628,9,8,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1772.4430951400009,2.535379839999223,0.0035242745562706975,0.0027395040059442987,0.0030002101677097937,0.008125291639148664,0.010579308166384235,0.04934149183818537,2.9590462999999998e-08,2.0933875e-09,5.5097072000000003e-08,3.8540893e-06,2060
629,10,9,6,20,True,10000,1000,10,10,10,False,100000,128,False,10,1780.431562345002,3.5949045279994607,0.001853062559940427,0.0013450793847916377,0.005774882307927026,0.007208065855818619,0.006529145027218974,0.10954206882106021,6.126958e-08,4.6258098e-08,2.6750658e-07,3.7820283999999996e-06,2060
630,1,0,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2171.672806517,2.204515540000102,0.008851202401898598,0.007458385559886619,0.007296569381059936,0.019812594873709156,0.02865177952893062,0.19434676789132999,2.9241852e-07,8.720661e-08,9.790834e-07,1.99485e-05,2060
631,2,1,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2200.6768122139997,2.6425079079999705,0.010606105982120886,0.008746563098452637,0.02748355053379664,0.03897682884361293,0.04224025465869903,0.4078684868702118,3.8357820000000003e-07,8.051182000000001e-08,3.7256134e-06,5.7415848e-05,2060
632,3,2,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2273.2037817620003,1.9780797749999692,0.002201286913169942,0.001797733664619788,0.0058940124848502196,0.012364972466803886,0.010220808929576844,0.15980539940683292,2.0514654999999999e-07,4.2025085999999995e-08,5.4657573e-07,1.1063982e-05,2060
633,4,3,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2192.8625011560007,1.9672174499992252,0.01608359351786463,0.013463338434321966,0.0234582354409259,0.04194085062846163,0.05533853764466956,0.42145620011178897,1.3561191e-07,2.6975678e-07,3.8383378e-06,6.0031412e-05,2060
634,5,4,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2149.8506354710007,2.1427137949995085,0.005436823917460335,0.004382649055392029,0.006651721630396179,0.013644361672366467,0.01786262212590919,0.17861376427499698,2.714398e-07,1.0326736e-07,6.8989965e-07,1.1234815e-05,2060
635,6,5,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2186.0678632140007,1.9414422110003215,0.0061920470136680875,0.005375088740064613,0.012815303836168579,0.021003988969111185,0.024607899342874093,0.31973777436105655,4.8973834e-07,1.3411491e-07,2.5273334e-06,2.7757909999999998e-05,2060
636,7,6,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2217.2402952579996,68.50188669200361,0.0012143891717717524,0.0009977549203140262,0.002778201528214036,0.006340939421440112,0.0056362489697908994,0.043093732972828924,8.970746e-09,1.1718895e-08,3.2827167e-08,2.2094835e-06,2060
637,8,7,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2247.065587584002,80.50150823600052,0.012625568446061148,0.009710839440869383,0.028319773897672984,0.032883704191893286,0.039289887495779635,0.2634901121671269,3.9300156000000003e-07,2.4506994e-07,6.042366999999999e-07,5.1371164e-05,2060
638,9,8,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2289.8069867209997,44.28932561000329,0.0030576233327587474,0.00241049231208111,0.005381105169798228,0.010833431628042133,0.011618677204787181,0.0650449885245532,5.235614e-08,1.0023613e-08,1.3439048000000002e-07,4.6757655e-06,2060
639,10,9,6,20,False,10000,1000,10,10,10,False,100000,128,False,10,2373.005065272002,1.9201901769993128,0.004457254615558834,0.003424698211219594,0.008494905863107971,0.023904811713607886,0.01954268606279267,0.2229419770130341,4.3898044e-07,5.0603155e-08,1.1896323999999998e-06,2.3964441000000003e-05,2060
640,1,0,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2005.8888927930002,2.537519512000017,0.0022083965644106632,0.001738066996946337,0.007777217158396826,0.006913098702241389,0.007600947269827043,0.07286316504044299,1.1946623999999999e-08,1.5285138e-09,5.3384067e-08,2.074071e-06,4590
641,2,1,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2035.8860468809999,2.8215861660000883,0.0009538349058238912,0.000789496113907363,0.003113242164109853,0.0034542129710091484,0.003793594705593642,0.028063949924575837,3.5486658e-09,3.0082146e-09,1.797361e-08,8.297766e-07,4590
642,3,2,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2074.038891562999,2.872107012000015,0.0015644190445901816,0.0011782055223600024,0.004465802961707954,0.007716471841050962,0.006338759140442196,0.06533538235389891,5.669958e-09,4.092125e-09,4.0503099999999994e-09,9.663164e-07,4590
643,4,3,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2088.6769414149994,2.72883055300008,0.001941659676096891,0.0014617044125188289,0.008814649954293874,0.0077418855038059705,0.007516123304321643,0.07099690013239868,1.4277889e-08,3.0399014e-09,2.6079287999999997e-08,1.4743923999999998e-06,4590
644,5,4,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2097.3688511830005,3.038925979999476,0.0011389819597899275,0.0008462998244964892,0.004332738295053151,0.0036388573592752165,0.0038727234142699888,0.03228937406314358,1.5963165000000002e-08,2.0947917e-09,2.6141205e-08,1.4066817000000001e-06,4590
645,6,5,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2146.0097298559995,2.809280880001097,0.002909264364479121,0.0016634488516494373,0.013647261389811621,0.013607408561905659,0.00997937773198149,0.12333303276715224,8.726628000000002e-09,3.1173486e-09,1.7031153e-08,1.1943463e-06,4590
646,7,6,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2175.989428211,2.930522517001009,0.003368231925920615,0.0025763840435635166,0.003954641045852358,0.007230603239868028,0.009761089751043305,0.02768539209140286,1.1478263000000001e-08,4.057351e-09,1.9099783e-08,2.5400942999999997e-06,4590
647,8,7,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2196.168621635001,3.051652510999702,0.0016025439244205907,0.0012457347148348648,0.0036227474825817896,0.004935932851226273,0.005439826896628204,0.03202342928116675,1.6106226e-08,5.0052713e-09,3.3026392e-08,2.0785287e-06,4590
648,9,8,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2213.003575163002,3.2547457090004173,0.0030159447744050306,0.0022659944145333043,0.009928274058319975,0.015118732354964344,0.01226480622210633,0.15169809112565757,2.6005713e-08,5.5715117e-09,1.4885669e-07,1.6983971e-06,4590
649,10,9,6,30,True,10000,1000,10,10,10,False,100000,128,False,10,2283.9080156810014,2.836251316999551,0.002627591291183314,0.002091999277047106,0.010648357048486379,0.009241013687012833,0.00975856275776872,0.08269247259544632,2.742367e-08,1.3432017e-09,1.4590007000000001e-08,1.966958e-06,4590
650,1,0,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1351.5380745960001,1.7095222180000746,0.010366682695689978,0.008156198828283076,0.03374127827599177,0.038945953889584564,0.03778512971211214,0.35750096688704724,7.524214e-08,7.219588000000001e-08,1.7269805e-06,1.4257738e-05,4590
651,2,1,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1368.2268221269999,1.7938746260001608,0.00480859581078315,0.004000157606921102,0.007381904028870512,0.015525075477736565,0.018037062257618214,0.13438902520028995,1.5935863000000003e-07,2.9075660000000003e-08,4.796836e-07,6.59475e-06,4590
652,3,2,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1385.2923006229998,1.7740694300000541,0.006509019133856988,0.00472960167543003,0.026525047293583764,0.029152200045625305,0.02432298711826082,0.3028819006282335,4.7974662e-08,1.6642327000000003e-08,1.2960543000000002e-06,8.6375285e-06,4590
653,4,3,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1395.9255982160003,1.5426156890007405,0.0033417224457875467,0.0026561773789502688,0.0029324903850672657,0.00946352761362984,0.011259160566419575,0.07806978844491885,2.7574714e-08,1.5476058e-08,1.3207412e-07,4.9219499999999995e-06,4590
654,5,4,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1409.310347603,1.8344294569997146,0.006756155889411487,0.005097813762243473,0.027447578183094873,0.030663485895150326,0.026748434179702574,0.33233843468515323,1.2227753e-07,2.5526457000000003e-08,2.1841195e-06,1.3382559e-05,4590
655,6,5,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1426.2523070570005,1.8566195740004332,0.007221205290689242,0.003811703705627798,0.03710350178196559,0.03898868962753739,0.024595042367967612,0.40370791802840467,8.106327e-08,7.764818e-09,1.5665756000000002e-06,5.788457e-06,4590
656,7,6,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1446.4484989419998,1.6553259100001014,0.0030231800326189803,0.002440716516164139,0.004392631087602905,0.010264232411454266,0.011244844239686257,0.1214583935627167,2.0088112e-07,3.372676399999999e-08,3.5660395e-07,5.319655e-06,4590
657,8,7,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1469.1236998740005,1.9714741019997746,0.011439027330574652,0.008816496433110882,0.028824506029630992,0.03436482038034005,0.03860122482781748,0.3204310955890839,1.0562971000000001e-07,4.301221400000001e-08,1.8782576e-06,3.359551e-05,4590
658,9,8,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1484.4106295479996,1.7636121619998448,0.012506707004525035,0.010118801923597634,0.026505016265587156,0.04384743632549037,0.04828949395228278,0.3695066990741913,2.1896578000000003e-07,1.4597563000000002e-07,2.610541e-06,7.179476e-05,4590
659,10,9,6,30,False,10000,1000,10,10,10,False,100000,128,False,10,1505.6959226589988,1.6054379790002713,0.004284623551241229,0.0034948449756228767,0.00866037918003379,0.011085190529688968,0.014232462738113797,0.12173376702157901,9.2603074e-08,1.656278e-08,3.446472e-07,5.4070956e-06,4590
660,1,0,6,40,True,10000,1000,10,10,10,False,100000,128,False,10,2022.506338898,2.7247593179999967,0.0015140817049779016,0.0011988512009276598,0.001967225601856526,0.003926448414682413,0.0047069256660915056,0.040674881311130395,3.846534e-09,4.3983155999999994e-10,2.1441897e-09,7.619653000000001e-07,8120
661,2,1,6,40,True,10000,1000,10,10,10,False,100000,128,False,10,2083.836954944,2.9341620420000254,0.0017335180764296348,0.0009704631378115887,0.006360414527871061,0.009436572415960558,0.00636912018523067,0.08997331989967527,4.719107e-09,8.702556e-10,5.5444924e-09,4.2123165e-07,8120
